date;weights
22/09/2018;0.000847889
22/09/2018;0.000573659
22/09/2018;0.001683138
22/09/2018;0.006594243
22/09/2018;0.001708068
22/09/2018;0.001522415
22/09/2018;0.004390214
22/09/2018;0.000538124
22/09/2018;0.022564984
22/09/2018;0.012204502
22/09/2018;0.006597377
22/09/2018;0.05416492
23/09/2018;0.009503746
23/09/2018;0.01079671
23/09/2018;0.010283036
23/09/2018;0.000689981
23/09/2018;0.022844502
23/09/2018;0.002530948
23/09/2018;0.004847868
23/09/2018;0.000830628
23/09/2018;0.001658947
23/09/2018;0.001594706
23/09/2018;0.000758033
23/09/2018;0.003108841
23/09/2018;0.001068409
23/09/2018;0.001043828
23/09/2018;0.005389935
23/09/2018;0.000317199
23/09/2018;0.000842855
23/09/2018;0.000221155
23/09/2018;0.0007336
23/09/2018;1.40403E-05
23/09/2018;5.8971E-06
23/09/2018;4.08628E-06
23/09/2018;1.978E-06
